ID,AUTHOR,TIMELINE,DATE,TITLE,TECHNIQUE,TYPE,URL
16987,"MAAS, Dirk",1651-1700,1680s,Cavalry Encounter,"Oil on canvas, 86 x 108 cm",historical,https://www.wga.hu/html/m/maas/cavalry.html
16988,"MACCARI, Cesare",1851-1900,1886,Decoration of the Sala del Risorgimento,Fresco and marble,historical,https://www.wga.hu/html/m/maccari/decorati.html
16989,"MACCARI, Cesare",1851-1900,1886,Presentation to Vittorio Emanuele of the Roman Plebiscite,Fresco,historical,https://www.wga.hu/html/m/maccari/presenta.html
16990,"MACCHIETTI, Girolamo",1551-1600,1570-72,Baths at Pozzuoli,"Oil on slate, 117 x 100 cm",historical,https://www.wga.hu/html/m/macchiet/studiolo.html
16991,"MACCHIETTI, Girolamo",1551-1600,1579-83,Portrait of Bianca Cappello,"Oil on panel, 99 x 73 cm",portrait,https://www.wga.hu/html/m/macchiet/portrait.html
16992,"MACHUCA, Pedro",1501-1550,-,Virgin and Child,Oil on panel,religious,https://www.wga.hu/html/m/machuca/1painter/virgin_c.html
16993,"MACHUCA, Pedro",1501-1550,1517,The Virgin and Souls in Purgatory,"Oil on panel, 167 x 135 cm",religious,https://www.wga.hu/html/m/machuca/1painter/virgin_s.html
16994,"MACHUCA, Pedro",1501-1550,1520-23,Deposition,"Oil on panel, 141 x 128 cm",religious,https://www.wga.hu/html/m/machuca/1painter/descent1.html
16995,"MACHUCA, Pedro",1501-1550,1547,Descent from the Cross (with original frame),"Panel, 141 x 128 cm (incl. frame)",religious,https://www.wga.hu/html/m/machuca/1painter/descent2.html
16996,"MACHY, Pierre-Antoine de",1751-1800,-,Fantastical Architectural Study with Figures,"Oil on canvas, 55 x 73 cm",other,https://www.wga.hu/html/m/machy/fantasti.html
16997,"MACHY, Pierre-Antoine de",1751-1800,1765,Official Laying of the Cornerstone of the New Church of Sainte-Geneviève,"Oil on canvas, 81 x 129 cm",historical,https://www.wga.hu/html/m/machy/stgenevi.html
16998,"MACHY, Pierre-Antoine de",1751-1800,c. 1760,Clearing the Area in front of the Louvre Colonnade,"Oil on canvas, 60 x 92 cm",historical,https://www.wga.hu/html/m/machy/louvre1.html
16999,"MACHY, Pierre-Antoine de",1751-1800,c. 1760,Clearing the Area in front of the Louvre Colonnade,"Oil on canvas, 41 x 52 cm",historical,https://www.wga.hu/html/m/machy/louvre2.html
17000,"MACHY, Pierre-Antoine de",1751-1800,c. 1787,"Demolition of L'Église des Saints Innocents, Paris","Oil on panel, 49 x 63 cm",interior,https://www.wga.hu/html/m/machy/demoliti.html
17001,"MACLISE, Daniel",1801-1850,1843,A Scene from 'Undine',"Oil on canvas, 45 x 61 cm",other,https://www.wga.hu/html/m/maclise/undine.html
17002,"MACLISE, Daniel",1801-1850,1843,A Scene from 'Undine' (detail),Oil on canvas,other,https://www.wga.hu/html/m/maclise/undine1.html
17003,MACRINO D'ALBA,1451-1500,-,Virgin Adoring the Child with Saints,Oil on panel,religious,https://www.wga.hu/html/m/macrino/virgina.html
17004,MACRINO D'ALBA,1451-1500,-,Virgin Adoring the Child with Saints (detail),Oil on panel,religious,https://www.wga.hu/html/m/macrino/virgina1.html
17005,MACRINO D'ALBA,1451-1500,-,Virgin and Child Enthroned with Saints and Angels,Oil on panel,religious,https://www.wga.hu/html/m/macrino/virginc.html
17006,MACRINO D'ALBA,1451-1500,-,Virgin and Child Enthroned with Saints and Angels (detail),Oil on panel,religious,https://www.wga.hu/html/m/macrino/virginc1.html
17007,MACRINO D'ALBA,1451-1500,1492-93,Holy Conversation,"Tempera and oil on wood, 148 x 138 mm",religious,https://www.wga.hu/html/m/macrino/holyconv.html
17008,MACRINO D'ALBA,1451-1500,c. 1510,Self-Portrait,"Tempera on panel, 34 x 29 cm",portrait,https://www.wga.hu/html/m/macrino/selfport.html
17009,"MACTAGGART, William",1851-1900,1890,The Storm,"Oil on canvas, 122 x 183 cm",landscape,https://www.wga.hu/html/m/mactagga/storm.html
17010,"MADARÁSZ, Viktor",1851-1900,1858,Felicián Zách,"Oil on canvas, 152 x 112 cm",historical,https://www.wga.hu/html/m/madarasz/1felicia.html
17011,"MADARÁSZ, Viktor",1851-1900,1859,László Hunyadi on the Bier,"Oil on canvas, 249 x 313 cm",historical,https://www.wga.hu/html/m/madarasz/2hunyadi.html
17012,"MADARÁSZ, Viktor",1851-1900,1863,Self-Portrait,"Oil on canvas, 73 x 60 cm",portrait,https://www.wga.hu/html/m/madarasz/3selfpor.html
17013,"MADARÁSZ, Viktor",1851-1900,1864,Peter Zrinyi and Ferenc Frangepán in the Wiener-Neustadt Prison,"Oil on canvas, 176 x 236 cm",historical,https://www.wga.hu/html/m/madarasz/4zrinyi.html
17014,"MADARÁSZ, Viktor",1851-1900,1868,Dobozi and his Spouse,"Oil on canvas, 116 x 310 cm",historical,https://www.wga.hu/html/m/madarasz/5dobozi.html
17015,"MADOU, Jean-Baptiste",1801-1850,1845,Study,"Oil on canvas, 70 x 97 cm",study,https://www.wga.hu/html/m/madou/study.html
17016,"MAELLA, Mariano Salvador de",1751-1800,-,Seascape,"Oil on canvas, 56 x 74 cm",landscape,https://www.wga.hu/html/m/maella/seascape.html
17017,"MAELLA, Mariano Salvador de",1751-1800,1781,Immaculate Conception,"OIl on canvas, 142 x 74 cm",religious,https://www.wga.hu/html/m/maella/immacula.html
17018,"MAES, Nicolaes",1651-1700,-,Portrait of a Young Nobleman,"Oil on canvas, 67 x 55 cm",portrait,https://www.wga.hu/html/m/maes/port_nob.html
17019,"MAES, Nicolaes",1651-1700,-,Portrait of a Woman,"Oil on canvas, 89,6 x 71,2 cm",portrait,https://www.wga.hu/html/m/maes/port_wom.html
17020,"MAES, Nicolaes",1651-1700,1649-50,Christ before Pilate,"Oil on canvas, 216 x 174 cm",religious,https://www.wga.hu/html/m/maes/c_pilate.html
17021,"MAES, Nicolaes",1651-1700,1652-53,Christ Blessing the Children,"Oil on canvas, 206 x 154 cm",religious,https://www.wga.hu/html/m/maes/christ_b.html
17022,"MAES, Nicolaes",1651-1700,1653,Abraham Dismissing Hagar and Ishmael,"Oil on canvas, 88 x 70 cm",religious,https://www.wga.hu/html/m/maes/abraham.html
17023,"MAES, Nicolaes",1651-1700,1655,Eavesdropper with a Scolding Woman,"Oil on panel, 46,3 x 72,2 cm",genre,https://www.wga.hu/html/m/maes/eavesdro.html
17024,"MAES, Nicolaes",1651-1700,1655,The Idle Servant,"Oil on panel, 70 x 53 cm",genre,https://www.wga.hu/html/m/maes/idle_ser.html
17025,"MAES, Nicolaes",1651-1700,1655,Young Woman Peeling Apples,"Oil on wood, 55 x 46 cm",genre,https://www.wga.hu/html/m/maes/peelin.html
17026,"MAES, Nicolaes",1651-1700,1655,A Woman Spinning,Oil on panel,genre,https://www.wga.hu/html/m/maes/spinning.html
17027,"MAES, Nicolaes",1651-1700,1656,Old Woman Dozing,"Oil on canvas, 135 x 105 cm",genre,https://www.wga.hu/html/m/maes/olddozin.html
17028,"MAES, Nicolaes",1651-1700,1656,Apostle Thomas,Oil on canvas,religious,https://www.wga.hu/html/m/maes/thomas.html
17029,"MAES, Nicolaes",1651-1700,1656-57,The Lacemaker,"Oil on canvas, 45 x 53 cm",genre,https://www.wga.hu/html/m/maes/lacemake.html
17030,"MAES, Nicolaes",1651-1700,1657,Portrait of Four Children,"Oil on canvas, 150 x 112 cm",portrait,https://www.wga.hu/html/m/maes/children.html
17031,"MAES, Nicolaes",1651-1700,1657,The Eavesdropper,"Oil on canvas, 93 x 112 cm",genre,https://www.wga.hu/html/m/maes/eavesdr.html
17032,"MAES, Nicolaes",1651-1700,1657,The Eavesdropper (detail),Oil on canvas,genre,https://www.wga.hu/html/m/maes/eavesdr1.html
17033,"MAES, Nicolaes",1651-1700,1657,The Eavesdropper (detail),Oil on canvas,genre,https://www.wga.hu/html/m/maes/eavesdr2.html
17034,"MAES, Nicolaes",1651-1700,1657,Portrait of a Woman,"Oil on copper, 12 x 9 cm",portrait,https://www.wga.hu/html/m/maes/port_min.html
17035,"MAES, Nicolaes",1651-1700,1664,Portrait of a Young Girl Standing near a Fountain,Oil on canvas,portrait,https://www.wga.hu/html/m/maes/po_girl.html
17036,"MAES, Nicolaes",1651-1700,1664,Portrait of a Young Girl Standing near a Fountain (detail),Oil on canvas,portrait,https://www.wga.hu/html/m/maes/po_girl1.html
17037,"MAES, Nicolaes",1651-1700,1665-69,Portrait of a Woman,"Oil on canvas, 112 x 90 cm",portrait,https://www.wga.hu/html/m/maes/port_wox.html
17038,"MAES, Nicolaes",1651-1700,1666,Portrait of Justus Criex,"Oil on canvas, 109 x 92 cm",portrait,https://www.wga.hu/html/m/maes/criex.html
17039,"MAES, Nicolaes",1651-1700,1666-67,Portrait of a Man,"Oil on canvas, 91 x 73 cm",portrait,https://www.wga.hu/html/m/maes/portrai1.html
17040,"MAES, Nicolaes",1651-1700,1666-67,Portrait of a Woman,"Oil on canvas, 92 x 73 cm",portrait,https://www.wga.hu/html/m/maes/portrai2.html
17041,"MAES, Nicolaes",1651-1700,1667,Portrait of a Woman,"Oil on canvas, 90 x 72 cm",portrait,https://www.wga.hu/html/m/maes/po_woman.html
17042,"MAES, Nicolaes",1651-1700,1675-80,The Flight of Lot,"Oil on canvas, 108 x 95 cm",religious,https://www.wga.hu/html/m/maes/flight.html
17043,"MAES, Nicolaes",1651-1700,1675-80,The Flight of Lot (detail),Oil on canvas,religious,https://www.wga.hu/html/m/maes/flight1.html
17044,"MAES, Nicolaes",1651-1700,1676,"Ingena Rotterdam, Betrothed of Admiral Jacob Binkes","Oil on canvas, 44 x 33 cm",portrait,https://www.wga.hu/html/m/maes/pendant1.html
17045,"MAES, Nicolaes",1651-1700,1676,Admiral Jacob Binkes,"Oil on canvas, 44 x 33 cm",portrait,https://www.wga.hu/html/m/maes/pendant2.html
17046,"MAES, Nicolaes",1651-1700,1676,Portrait of a Gentleman,"Oil on canvas, 55 x 46 cm",portrait,https://www.wga.hu/html/m/maes/portgent.html
17047,"MAES, Nicolaes",1651-1700,1678,Portrait of a Young Woman,"Oil on canvas, 94 x 76 cm",portrait,https://www.wga.hu/html/m/maes/portr_yw.html
17048,"MAES, Nicolaes",1651-1700,c. 1655,The Naughty Drummer Boy,"Oil on canvas, 62 x 66 cm",genre,https://www.wga.hu/html/m/maes/drummer.html
17049,"MAES, Nicolaes",1651-1700,c. 1655,Old Woman Peeling Apples,"Oil on canvas, 55 x 50 cm",genre,https://www.wga.hu/html/m/maes/peeling.html
17050,"MAES, Nicolaes",1651-1700,c. 1656,Old Woman Saying Grace,"Oil on canvas, 134 x 113 cm",genre,https://www.wga.hu/html/m/maes/old_pray.html
17051,"MAES, Nicolaes",1651-1700,c. 1660,Portrait of Jacob Trip,"Oil on canvas, 88 x 68 cm",portrait,https://www.wga.hu/html/m/maes/trip.html
17052,"MAES, Nicolaes",1651-1700,c. 1660,Portrait of Jacob Trip (detail),Oil on canvas,portrait,https://www.wga.hu/html/m/maes/trip_d.html
17053,"MAES, Nicolaes",1651-1700,c. 1660,"Portrait of Margaretha de Geer, Wife of Jacob Trip","Oil on canvas, 88 x 68 cm",portrait,https://www.wga.hu/html/m/maes/trip_w.html
17054,"MAES, Nicolaes",1651-1700,c. 1670,Portrait of a Boy as Adonis,Oil on canvas. 73 x 63 cm,portrait,https://www.wga.hu/html/m/maes/port_boy.html
17055,"MAES, Nicolaes",1651-1700,c. 1675,Portrait of a Woman,"Oil on canvas, 44 x 31 cm",portrait,https://www.wga.hu/html/m/maes/portrai3.html
17056,"MAES, Nicolaes",1651-1700,c. 1675,Portrait of Hendrick Meulenaer,"Oil on canvas, 44 x 33 cm",portrait,https://www.wga.hu/html/m/maes/portrai4.html
17057,"MAESTRI, Michelangelo",1801-1850,c. 1800,Hebe or Juventas,"Oil on canvas on mahogany, 175 x 79 cm",mythological,https://www.wga.hu/html/m/maestri/hebe.html
17058,"MAFFEI, Francesco",1601-1650,1650s,Madonna and Child with Sts Dominic and Catherine,"Oil on canvas, 39 x 44 cm",religious,https://www.wga.hu/html/m/maffei/madonna.html
17059,"MAFFEI, Francesco",1601-1650,1657-58,Perseus Liberating Andromeda,"Oil on canvas, 200 x 145 cm",mythological,https://www.wga.hu/html/m/maffei/perseus1.html
17060,"MAFFEI, Francesco",1601-1650,1657-58,Sight,"Oil on canvas, 230 x 170 cm",mythological,https://www.wga.hu/html/m/maffei/sight.html
17061,"MAFFEI, Francesco",1601-1650,c. 1650,Circe and Ulysses,"Oil on canvas, 130 x 161 cm",mythological,https://www.wga.hu/html/m/maffei/m_scene.html
17062,"MAFFEI, Francesco",1601-1650,c. 1650,Perseus Beheading Medusa,"Oil on canvas, 130 x 161 cm",mythological,https://www.wga.hu/html/m/maffei/perseus.html
17063,"MAGATTI, Pietro Antonio",1701-1750,c. 1725,Holy Family,"Oil on canvas, 66 x 87 cm",religious,https://www.wga.hu/html/m/magatti/holyfami.html
17064,"MAGGIOTTO, Domenico",1751-1800,-,Portrait of a Girl with a Dog,"Oil on canvas, 73 x 57 cm",portrait,https://www.wga.hu/html/m/maggiott/girl_dog.html
17065,"MAGGIOTTO, Domenico",1751-1800,1740s,Boy with Flute,"Oil on canvas, 72 x 57 cm",portrait,https://www.wga.hu/html/m/maggiott/boyflute.html
17066,"MAGINI, Carlo",1751-1800,-,Still-Life with Ham,Oil on canvas,still-life,https://www.wga.hu/html/m/magini/stil_ham.html
17067,"MAGINI, Carlo",1751-1800,-,"Still-Life with Eggs, Cabbage and Candlestick","Oil on canvas, 61 x 78 cm",still-life,https://www.wga.hu/html/m/magini/stillif3.html
17068,"MAGINI, Carlo",1751-1800,-,Still-Life,Oil on canvas,still-life,https://www.wga.hu/html/m/magini/stillife.html
17069,"MAGINI, Carlo",1751-1800,1760s,Still-Life,"Oil on canvas, 55 x 84 cm",still-life,https://www.wga.hu/html/m/magini/stillif1.html
17070,"MAGINI, Carlo",1751-1800,1760s,Still-Life,"Oil on canvas, 55 x 84 cm",still-life,https://www.wga.hu/html/m/magini/stillif2.html
17071,"MAGNASCO, Alessandro",1701-1750,-,Christ Served by the Angels,"Oil on canvas, 193 x 142 cm",religious,https://www.wga.hu/html/m/magnasco/christse.html
17072,"MAGNASCO, Alessandro",1701-1750,-,Raising of the Cross,"Oil on canvas, 57 x 37 cm",religious,https://www.wga.hu/html/m/magnasco/cross.html
17073,"MAGNASCO, Alessandro",1701-1750,-,Prayer of the Penitent Monks,"Oil on canvas, 57 x 43 cm",religious,https://www.wga.hu/html/m/magnasco/monks3.html
17074,"MAGNASCO, Alessandro",1701-1750,-,Praying Monks,"Oil on canvas, 53,6 x 43,9 cm",religious,https://www.wga.hu/html/m/magnasco/prayingm.html
17075,"MAGNASCO, Alessandro",1701-1750,-,Entombment of a Soldier,Oil on canvas,landscape,https://www.wga.hu/html/m/magnasco/soldier.html
17076,"MAGNASCO, Alessandro",1701-1750,-,Soldiers and Beggars,"Oil on canvas, 56 x 42 cm",genre,https://www.wga.hu/html/m/magnasco/soldiers.html
17077,"MAGNASCO, Alessandro",1701-1750,-,Market,Oil on canvas,landscape,https://www.wga.hu/html/m/magnasco/z_market.html
17078,"MAGNASCO, Alessandro",1701-1750,-,Storm at the Sea,Oil on canvas,landscape,https://www.wga.hu/html/m/magnasco/z_storm.html
17079,"MAGNASCO, Alessandro",1701-1750,1710s,Bacchanalian Scene,"Oil on canvas, 110 x 167 cm",mythological,https://www.wga.hu/html/m/magnasco/1bacchan.html
17080,"MAGNASCO, Alessandro",1701-1750,1710s,Halt of the Brigands,"Oil on canvas, 112 x 162 cm",landscape,https://www.wga.hu/html/m/magnasco/2brigand.html
17081,"MAGNASCO, Alessandro",1701-1750,1710s,Banditti at Rest,"Oil on canvas, 110 x 167 cm",landscape,https://www.wga.hu/html/m/magnasco/3banditt.html
17082,"MAGNASCO, Alessandro",1701-1750,1713-14,Three Camaldolese Monks in Ecstatic Prayer,"Oil on canvas, 55 x 39 cm",religious,https://www.wga.hu/html/m/magnasco/monks1.html
17083,"MAGNASCO, Alessandro",1701-1750,1713-14,Three Camaldolese Monks in Meditative Prayer,"Oil on canvas, 55 x 39 cm",religious,https://www.wga.hu/html/m/magnasco/monks2.html
17084,"MAGNASCO, Alessandro",1701-1750,1720-25,A Hermit in a Grotto,"Oil on canvas, 43 x 27 cm",religious,https://www.wga.hu/html/m/magnasco/hermit.html
17085,"MAGNASCO, Alessandro",1701-1750,1720s,Mountainous Landscape,"Oil on canvas, 158 x 211 cm",landscape,https://www.wga.hu/html/m/magnasco/mountain.html
17086,"MAGNASCO, Alessandro",1701-1750,1720s,The Seashore,"Oil on canvas, 158 x 211 cm",landscape,https://www.wga.hu/html/m/magnasco/seashore.html
17087,"MAGNASCO, Alessandro",1701-1750,1726-31,Joseph Interprets the Dreams of the Pharaoh's Servants Whilst in Jail,"Oil on canvas, 134 x 177 cm",religious,https://www.wga.hu/html/m/magnasco/joseph.html
17088,"MAGNASCO, Alessandro",1701-1750,1730-35,Gypsy Wedding Banquet,"Oil on canvas, 86 x 118 cm",genre,https://www.wga.hu/html/m/magnasco/gypsyban.html
17089,"MAGNASCO, Alessandro",1701-1750,1731,Sacrilegious Robbery,Oil on canvas,other,https://www.wga.hu/html/m/magnasco/robbery.html
17090,"MAGNASCO, Alessandro",1701-1750,c. 1710,Interrogations in Jail,Oil on canvas,other,https://www.wga.hu/html/m/magnasco/int_jail.html
17091,"MAGNASCO, Alessandro",1701-1750,c. 1715,Christ Adored by Two Nuns,"Oil on canvas, 58 x 43 cm",religious,https://www.wga.hu/html/m/magnasco/c_adored.html
17092,"MAGNASCO, Alessandro",1701-1750,c. 1740,The Observant Friars in the Refectory,"Oil on canvas, 176 x 143 cm",religious,https://www.wga.hu/html/m/magnasco/refector.html
17093,"MAGNI, Cesare",1501-1550,c. 1530,Virgin and Child,"Oil on panel, 59 x 44 cm",religious,https://www.wga.hu/html/m/magni/virgin_c.html
17094,"MAGNO, Giovanni Battista",1601-1650,1673-74,Hall in the Appartamento Estivo,Fresco,interior,https://www.wga.hu/html/m/magno/colonna.html
17095,"MAHU, Cornelis",1601-1650,1630s,Breakfast Still-Life,"Oil on wood, 58 x 87 cm",still-life,https://www.wga.hu/html/m/mahu/breakfas.html
17096,"MAHU, Cornelis",1601-1650,1630s,Still-Life,"Oil on panel, 31 x 46 cm",still-life,https://www.wga.hu/html/m/mahu/stillife.html
17097,"MAIANO, Benedetto da",1451-1500,1470s,West wall portal of the Sala dei Gigli,Marble,interior,https://www.wga.hu/html/m/maiano/benedett/portal.html
17098,"MAIANO, Benedetto da",1451-1500,1472-76,Pulpit (detail),Marble,religious,https://www.wga.hu/html/m/maiano/benedett/pulpit_3.html
17099,"MAIANO, Benedetto da",1451-1500,1472-76,Pulpit (detail),Marble,religious,https://www.wga.hu/html/m/maiano/benedett/pulpit_4.html
17100,"MAIANO, Benedetto da",1451-1500,1473-75,Interior of the Chapel St Fina,Fresco,interior,https://www.wga.hu/html/m/maiano/benedett/altar1.html
17101,"MAIANO, Benedetto da",1451-1500,1477,Tomb Altar of St Fina,Marble,religious,https://www.wga.hu/html/m/maiano/benedett/altar0.html
17102,"MAINARDI, Bastiano",1451-1500,-,Adoration of the Child,"Tempera on panel, diameter 80 cm",religious,https://www.wga.hu/html/m/mainardi/adoratio.html
17103,"MAINARDI, Bastiano",1451-1500,-,Assumption of the Virgin with the Gift of the Girdle,Fresco,religious,https://www.wga.hu/html/m/mainardi/assumpti.html
17104,"MAINARDI, Bastiano",1451-1500,1487,Tomb Monument to Fra Domenico Strambi,"Fresco, 250 x 290 cm",religious,https://www.wga.hu/html/m/mainardi/strambi.html
17105,"MAINARDI, Bastiano",1451-1500,1490s,Virgin Adoring the Child with Two Angels,"Panel, diameter 32 cm",religious,https://www.wga.hu/html/m/mainardi/virgin_a.html
17106,"MAINARDI, Bastiano",1451-1500,c. 1482,Annunciation (detail),Fresco,religious,https://www.wga.hu/html/m/mainardi/annunci1.html
17107,"MAINARDI, Bastiano",1451-1500,c. 1482,Annunciation (detail),Fresco,religious,https://www.wga.hu/html/m/mainardi/annunci2.html
17108,"MAINARDI, Bastiano",1451-1500,c. 1482,Annunciation (detail),Fresco,still-life,https://www.wga.hu/html/m/mainardi/annunci3.html
17109,"MAINARDI, Bastiano",1451-1500,c. 1500,"Madonna with Child, the Young St John and Two Angels","Oil on panel, diameter 82 cm",religious,https://www.wga.hu/html/m/mainardi/mad_chil.html
17110,"MAINARDI, Bastiano",1451-1500,c. 1500,Portrait of a Woman,"Tempera on wood, 45 x 34 cm",portrait,https://www.wga.hu/html/m/mainardi/portrait.html
17111,"MAINERI, Gian Francesco",1501-1550,-,Christ Carrying the Cross,"Oil and tempera on panel, 60 x 46 cm",religious,https://www.wga.hu/html/m/maineri/carrying.html
17112,"MAINO, Fray Juan Bautista",1601-1650,1612,Adoration of the Shepherds,"Oil on canvas, 315 x 174 cm",religious,https://www.wga.hu/html/m/maino/1adorati.html
17113,"MAINO, Fray Juan Bautista",1601-1650,1612,Adoration of the Kings,"Oil on canvas, 315 x 174 cm",religious,https://www.wga.hu/html/m/maino/2adorati.html
17114,"MAINO, Fray Juan Bautista",1601-1650,1634-35,The Recapture of Bahia in 1625,"Oil on canvas, 309 x 381 cm",historical,https://www.wga.hu/html/m/maino/recovery.html
17115,"MAINO, Fray Juan Bautista",1601-1650,c. 1613,Adoration of the Shepherds,"Oil on canvas, 144 x 101 cm",religious,https://www.wga.hu/html/m/maino/3adorati.html
17116,MAIR von Landshut,1451-1500,1490s,Martyrdom of St. Julitta,"Tempera on wood, 120 x 107 cm",religious,https://www.wga.hu/html/m/mair/2martyr.html
17117,MAIR von Landshut,1451-1500,1490s,St George and the Dragon,"Oil on wood, 44 x 34 cm",religious,https://www.wga.hu/html/m/mair/2sgeorge.html
17118,MAIR von Landshut,1451-1500,1500-10,St Judas Thaddeus Forced to Worship Idols,"Tempera on panel, 41 x 33 cm",religious,https://www.wga.hu/html/m/mair/2judas1.html
17119,MAIR von Landshut,1451-1500,1500-10,St Judas Thaddeus Beaten and Imprisoned,"Tempera on panel, 42 x 34 cm",religious,https://www.wga.hu/html/m/mair/2judas2.html
17120,MAIR von Landshut,1451-1500,c. 1500,Crucifixion,Oil on panel,religious,https://www.wga.hu/html/m/mair/2crucifi.html
17121,"MAITLAND, Paul",1851-1900,c. 1897,"Flower Walk, Kensington Gardens","Oil on canvas, 127 x 178 cm",landscape,https://www.wga.hu/html/m/maitland/kensingt.html
17122,"MAKART, Hans",1851-1900,-,Portrait of a Woman,"Oil on panel, 120 x 80 cm",portrait,https://www.wga.hu/html/m/makart/port_wom.html
17123,"MAKART, Hans",1851-1900,c. 1871,Likeness of his First Wife Amalie,"Oil on mahogany, 76 x 58 cm",portrait,https://www.wga.hu/html/m/makart/amalie.html
17124,"MAKOVSKY, Aleksandr Vladimirovich",1851-1900,1897,The Dancing Crane,"Oil on canvas, 36 x 28 cm",other,https://www.wga.hu/html/m/makovsky/aleksand/crane.html
17125,"MAKOVSKY, Konstantin Yegorovich",1851-1900,1856,Self-Portrait,Oil on canvas,portrait,https://www.wga.hu/html/m/makovsky/konstant/selfport.html
17126,"MAKOVSKY, Konstantin Yegorovich",1851-1900,1862,False Dmitry's Agents Murdering Feodor Godunov and his Mother,Oil on canvas,historical,https://www.wga.hu/html/m/makovsky/konstant/falsedim.html
17127,"MAKOVSKY, Konstantin Yegorovich",1851-1900,1884,The Russian Bride's Attire,Oil on canvas,other,https://www.wga.hu/html/m/makovsky/konstant/rusbride.html
17128,"MAKOVSKY, Konstantin Yegorovich",1851-1900,c. 1898,Volkov's Family,"Oil on canvas, 100 x 81 cm",portrait,https://www.wga.hu/html/m/makovsky/konstant/volkov.html
17129,"MAKOVSKY, Vladimir Yegorovich",1851-1900,-,Gypsy Girl,"Oil on panel, 26 x 19 cm",portrait,https://www.wga.hu/html/m/makovsky/vladimir/gypsy.html
17130,"MAKOVSKY, Vladimir Yegorovich",1851-1900,1880,Collapse of the Bank,"Oil on canvas, 46 x 71 cm",genre,https://www.wga.hu/html/m/makovsky/vladimir/collapse.html
17131,"MALER, Hans",1501-1550,1517,Sebastian Andorfer,"Oil on Swiss stone pine panel, 42 x 35 cm",portrait,https://www.wga.hu/html/m/maler/andorfe1.html
17132,"MALER, Hans",1501-1550,1517,Sebastian Andorfer,"Oil on panel, 43 x 36 cm",portrait,https://www.wga.hu/html/m/maler/andorfe2.html
17133,"MALER, Hans",1501-1550,1524,Portrait of Moritz Welzer von Eberstein,"Tempera on wood, 36 x 30 cm",portrait,https://www.wga.hu/html/m/maler/welzer1.html
17134,"MALER, Hans",1501-1550,1524,"Portrait of Maria Welzer, née Tänzel","Tempera on wood, 36 x 30 cm",portrait,https://www.wga.hu/html/m/maler/welzer2.html
17135,"MALER, Hans",1501-1550,1525,Ulrich Fugger the Younger,"Oil on linden panel, 40 x 32 cm",portrait,https://www.wga.hu/html/m/maler/fugger1.html
17136,"MALER, Hans",1501-1550,1525,Ulrich Fugger the Younger,"Oil on panel, 42 x 35 cm",portrait,https://www.wga.hu/html/m/maler/fugger2.html
17137,"MALER, Hans",1501-1550,c. 1519,Queen Anne of Hungary and Bohemia,"Oil on panel, 44 x 33 cm",portrait,https://www.wga.hu/html/m/maler/queenann.html
17138,"MALINCONICO, Nicola",1651-1700,-,Flowers in a Vase,"Oil on canvas, 75 x 50 cm",still-life,https://www.wga.hu/html/m/malincon/flowers.html
17139,"MALINCONICO, Nicola",1651-1700,-,Moses Striking the Rock,"Oil on canvas, 76 x 105 cm",religious,https://www.wga.hu/html/m/malincon/moses.html
17140,"MALINCONICO, Nicola",1651-1700,c. 1690,Decorative Still-Life,"Oil on canvas, 206 x 170 cm",still-life,https://www.wga.hu/html/m/malincon/stillife.html
17141,"MALLET, Jean-Baptiste",1801-1850,-,The Little Fixer (Le petit redresseur de Quilles),"Oil on canvas, 27 x 34 cm",genre,https://www.wga.hu/html/m/mallet/little_f.html
17142,"MALLET, Jean-Baptiste",1801-1850,1789,Young French Marquise in Exile in Lausanne,"Gouache on wove paper, 217 x 300 mm",historical,https://www.wga.hu/html/m/mallet/exile.html
17143,"MALLET, Jean-Baptiste",1801-1850,1806,Studio Interior with a Young Woman Painting,"Oil on panel, 34 x 27 cm",interior,https://www.wga.hu/html/m/mallet/interior.html
17144,"MALLET, Jean-Baptiste",1801-1850,1810,Gothic Bathroom,"Oil on canvas, 41 x 33 cm",interior,https://www.wga.hu/html/m/mallet/gothic_b.html
17145,"MALLET, Jean-Baptiste",1801-1850,1826,Young Woman Kneeling Before a Priest,"Oil on canvas on panel, 24 x 33 cm",genre,https://www.wga.hu/html/m/mallet/kneeling.html
17146,"MALO, Vincent",1601-1650,-,Assumption of the Virgin,Oil on canvas,religious,https://www.wga.hu/html/m/malo/assumpti.html
17147,"MALO, Vincent",1601-1650,-,Assumption of the Virgin (detail),Oil on canvas,religious,https://www.wga.hu/html/m/malo/assumptx.html
17148,"MALO, Vincent",1601-1650,-,Card Playing Farmers at an Inn,"Oil on panel, 42 x 52 cm",genre,https://www.wga.hu/html/m/malo/cardplay.html
17149,"MALOMBRA, Pietro",1551-1600,-,Samson and Delilah,"Oil on canvas, 126 x 173 cm",mythological,https://www.wga.hu/html/m/malombra/samsonde.html
17150,"MALOMBRA, Pietro",1551-1600,-,"The Doge and Senators in the Sala del Collegio, Palazzo Ducale, Venice","Oil on canvas, 186 x 224 cm",historical,https://www.wga.hu/html/m/malombra/senators.html
17151,"MALOUEL, Jean",1401-1450,1400-10,Large Round Pietà,"Wood, diameter 64 cm",religious,https://www.wga.hu/html/m/malouel/pieta.html
