ID,AUTHOR,TIMELINE,DATE,TITLE,TECHNIQUE,TYPE,URL
14788,"JOLI, Antonio",1701-1750,-,Rome: View of the Tiber,"Oil on canvas, 76 x 111 cm",landscape,https://www.wga.hu/html/j/joli/rometibe.html
14789,"JOLI, Antonio",1701-1750,-,Rome: View of the Tiber,"Oil on canvas, 102 x 127 cm",landscape,https://www.wga.hu/html/j/joli/rometibx.html
14790,"JOLI, Antonio",1701-1750,-,View of the Bay of Naples,"Oil on canvas, 78 x 108 cm",landscape,https://www.wga.hu/html/j/joli/view_bay.html
14791,"JOLI, Antonio",1701-1750,1743-50,View of London,"Oil on canvas, 151 x 278 cm",landscape,https://www.wga.hu/html/j/joli/london.html
14792,"JOLI, Antonio",1701-1750,1744-48,Rome: View of the Colosseum and The Arch of Constantine,"Oil on canvas, 122 x 187 cm",landscape,https://www.wga.hu/html/j/joli/romeview.html
14793,"JOLI, Antonio",1701-1750,1753-54,"View of La Iglesia y la Plaza de San Antonio, Aranjuez","Oil on canvas, 38 x 71 cm",landscape,https://www.wga.hu/html/j/joli/aranjuez.html
14794,"JOLI, Antonio",1701-1750,c. 1770,The Royal Procession to the Church of Santa Maria di Piedigrotta,"Oil on canvas, 55 x 97 cm",historical,https://www.wga.hu/html/j/joli/processi.html
14795,"JONES, Thomas",1751-1800,1769,Landscape with Dido and Aeneas,"Oil on canvas, 138 x 194 cm",landscape,https://www.wga.hu/html/j/jones/landscap.html
14796,"JONES, Thomas",1751-1800,1776-83,Houses in Naples,Oil on paper,landscape,https://www.wga.hu/html/j/jones/h_naples.html
14797,"JONES, Thomas",1751-1800,c. 1777,An Excavation,"Oil on paper, 41,9 x 55,9 cm",landscape,https://www.wga.hu/html/j/jones/excavati.html
14798,"JONGH, Ludolf de",1651-1700,1642-45,Guardroom Scene,"Oil on panel, 43 x 62 cm",genre,https://www.wga.hu/html/j/jongh/guardroo.html
14799,"JONGH, Ludolf de",1651-1700,1650-55,Paying the Hostess,"Oil on panel, 66 x 63 cm",genre,https://www.wga.hu/html/j/jongh/paying.html
14800,"JONGH, Ludolf de",1651-1700,1650-55,Paying the Hostess (detail),Oil on panel,genre,https://www.wga.hu/html/j/jongh/paying1.html
14801,"JONGH, Ludolf de",1651-1700,1650-55,Soldiers at Reveille,"Oil on panel, 48 x 65 cm",genre,https://www.wga.hu/html/j/jongh/soldiers.html
14802,"JONGH, Ludolf de",1651-1700,1661-63,Scene in a Courtyard,"Oil on canvas, 67 x 82 cm",genre,https://www.wga.hu/html/j/jongh/courtyar.html
14803,"JONGH, Ludolf de",1651-1700,1663-65,Woman Receiving a Letter,"Oil on canvas, 60 x 72 cm",genre,https://www.wga.hu/html/j/jongh/letter.html
14804,"JONGHE, Gustave Léonard de",1851-1900,-,In front of the Chinese Cabinet,"Oil on canvas, 74 x 54 cm",interior,https://www.wga.hu/html/j/jonghe/cabinet.html
14805,"JONGKIND, Johan Barthold",1851-1900,1856,View of Overschie,"Oil on canvas, 43 x 57 cm",landscape,https://www.wga.hu/html/j/jongkind/01jongki.html
14806,"JONGKIND, Johan Barthold",1851-1900,1858,"The Pavilion close to the Frederick Park, near Haarlem","Oil on canvas, 42 x 56 cm",landscape,https://www.wga.hu/html/j/jongkind/10jongki.html
14807,"JONGKIND, Johan Barthold",1851-1900,1865,View of Rouen,"Oil on canvas, 42 x 56 cm",landscape,https://www.wga.hu/html/j/jongkind/02jongk.html
14808,"JONGKIND, Johan Barthold",1851-1900,1871,Inner Canal in Dordrecht,"Oil on canvas, 43 x 34 cm",landscape,https://www.wga.hu/html/j/jongkind/02jongki.html
14809,"JONGKIND, Johan Barthold",1851-1900,1872,Rue de l'Abbé-de-l'Épée and the Église Saint-Jacques-du-Haut-Pas in Paris,"Oil on canvas, 47 x 34 cm",landscape,https://www.wga.hu/html/j/jongkind/03jongki.html
14810,"JONGKIND, Johan Barthold",1851-1900,1873,Avignon,"Oil on canvas, 46 x 33 cm",landscape,https://www.wga.hu/html/j/jongkind/05jongki.html
14811,"JONGKIND, Johan Barthold",1851-1900,1877,Boulevard de Port-Royal in Paris,"Oil on canvas, 42 x 67 cm",landscape,https://www.wga.hu/html/j/jongkind/04jongki.html
14812,"JONGKIND, Johan Barthold",1851-1900,1877,Fishing on the Estuary,"Oil on canvas, 25 x 32 cm",landscape,https://www.wga.hu/html/j/jongkind/09jongki.html
14813,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,-,Sir Thomas Lucy and his Family,Oil on canvas,portrait,https://www.wga.hu/html/j/jonson/elder/family.html
14814,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1630,Portrait of a Lady,"Oil on panel, 76 x 62 cm",portrait,https://www.wga.hu/html/j/jonson/elder/portlady.html
14815,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1636,Portrait of Lady Bowyer,"Oil on canvas, 79 x 63 cm",portrait,https://www.wga.hu/html/j/jonson/elder/bowyer.html
14816,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1644,Portrait of a Gentleman,"Oil on canvas, 104 x 84 cm",portrait,https://www.wga.hu/html/j/jonson/elder/portgent.html
14817,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1648,Portrait of a Man,"Oil on canvas, 104 x 80 cm",portrait,https://www.wga.hu/html/j/jonson/elder/pendant1.html
14818,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1648,Portrait of a Woman,"Oil on canvas, 104 x 80 cm",portrait,https://www.wga.hu/html/j/jonson/elder/pendant2.html
14819,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1652,Portrait of a Lady in Black,"Oil on canvas, 109 x 84 cm",portrait,https://www.wga.hu/html/j/jonson/elder/ladyblac.html
14820,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1654,Portrait of a Young Lady,"Oil on canvas, 85 x 72 cm",portrait,https://www.wga.hu/html/j/jonson/elder/portyoun.html
14821,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,1656,Portrait of a Man,"Oil on canvas, 63 x 71 cm",portrait,https://www.wga.hu/html/j/jonson/elder/portman.html
14822,"JONSON VAN CEULEN, Cornelius the Elder",1601-1650,c. 1660,Portrait of Thomas Cletcher,"Oil on canvas, 80 x 64 cm",portrait,https://www.wga.hu/html/j/jonson/elder/cletcher.html
14823,"JONSON VAN CEULEN, Cornelius the Younger",1651-1700,1654,Portrait of a Couple,"Oil on copper, 7 x 9 cm",portrait,https://www.wga.hu/html/j/jonson/younger/family1.html
14824,"JONSON VAN CEULEN, Cornelius the Younger",1651-1700,1654,Portrait of Four Children,"Oil on copper, 7 x 9 cm",portrait,https://www.wga.hu/html/j/jonson/younger/family2.html
14825,"JONSON VAN CEULEN, Cornelius the Younger",1651-1700,1657,Portrait of a Man with a Watch,"Oil on canvas, 84 x 71 cm",portrait,https://www.wga.hu/html/j/jonson/younger/port_man.html
14826,JOOS van Wassenhove,1451-1500,1473-75,The Institution of the Eucharist,"Oil on wood, 331 x 335 cm",religious,https://www.wga.hu/html/j/joos/eucharis.html
14827,JOOS van Wassenhove,1451-1500,1473-75,The Institution of the Eucharist (detail),Oil on wood,religious,https://www.wga.hu/html/j/joos/eucharit.html
14828,JOOS van Wassenhove,1451-1500,1473-75,The Institution of the Eucharist (detail),Oil on wood,religious,https://www.wga.hu/html/j/joos/euchariv.html
14829,JOOS van Wassenhove,1451-1500,c. 1474,St Augustine,"Oil on wood, 119 x 62 cm",religious,https://www.wga.hu/html/j/joos/s_august.html
14830,JOOS van Wassenhove,1451-1500,c. 1475,Allegory of Music,"Oil on panel, 156 x 97 cm",mythological,https://www.wga.hu/html/j/joos/allegory.html
14831,JOOS van Wassenhove,1451-1500,c. 1476,Aristotle,"Oil on wood, 104 x 68 cm",portrait,https://www.wga.hu/html/j/joos/s_aristo.html
14832,JOOS van Wassenhove,1451-1500,c. 1476,Cardinal Bessarione,"Oil on wood, 116 x 56 cm",portrait,https://www.wga.hu/html/j/joos/s_bessar.html
14833,"JORDAENS, Hans III",1601-1650,-,Landscape with an Elegant Party on Horseback,"Oil on canvas, 57 x 47 cm",landscape,https://www.wga.hu/html/j/jordaen/elegant.html
14834,"JORDAENS, Hans III",1601-1650,1620s,The Israelites after Crossing the Red Sea,Oil on panel 54 x 77 cm,religious,https://www.wga.hu/html/j/jordaen/israeli.html
14835,"JORDAENS, Hans III",1601-1650,1620s,The Israelites after Crossing the Red Sea,"Oil on canvas, 138 x 149 cm",historical,https://www.wga.hu/html/j/jordaen/israelit.html
14836,"JORDAENS, Hans III",1601-1650,1620s,Crossing of the Red Sea,Oil on panel,religious,https://www.wga.hu/html/j/jordaen/israelix.html
14837,"JORDAENS, Hans III",1601-1650,1620s,Sermon of St John the Baptist,"Oil on panel, 73 x 95 cm",religious,https://www.wga.hu/html/j/jordaen/sermon.html
14838,"JORDAENS, Jacob",1651-1700,-,The King Drinks,"Oil on canvas, 156 x 210 cm",genre,https://www.wga.hu/html/j/jordaens/1/beankin.html
14839,"JORDAENS, Jacob",1651-1700,-,Eating Man,Oil on canvas,genre,https://www.wga.hu/html/j/jordaens/1/eating.html
14840,"JORDAENS, Jacob",1651-1700,-,Education of Jupiter,"Oil on panel, 61 x 75 cm",mythological,https://www.wga.hu/html/j/jordaens/2/educatio.html
14841,"JORDAENS, Jacob",1651-1700,-,Allegory of Fertility,"Oil on canvas, 119 x 182 cm",mythological,https://www.wga.hu/html/j/jordaens/2/fertilix.html
14842,"JORDAENS, Jacob",1651-1700,-,Satyr and Peasant,"Oil on canvas, 188,5 x 168 cm",mythological,https://www.wga.hu/html/j/jordaens/2/satyrpea.html
14843,"JORDAENS, Jacob",1651-1700,-,Studies of the Head of Abraham Grapheus,"Oil on paper mounted on panel, 45,2 x 52 cm",study,https://www.wga.hu/html/j/jordaens/2/studies.html
14844,"JORDAENS, Jacob",1651-1700,-,Assumption of the Virgin,"Oil on canvas, 280 x 178 cm",religious,https://www.wga.hu/html/j/jordaens/3/assumpti.html
14845,"JORDAENS, Jacob",1651-1700,-,The Fall of Man,"Oil on canvas, 185 x 221 cm",religious,https://www.wga.hu/html/j/jordaens/3/fall_man.html
14846,"JORDAENS, Jacob",1651-1700,1615-16,The Rape of Europa,"Oil on canvas, 173 x 236 cm",mythological,https://www.wga.hu/html/j/jordaens/2/europa.html
14847,"JORDAENS, Jacob",1651-1700,1615-16,Self-Portrait with the Family of his Father-in-Law Adam van Noort,"Oil on canvas, 131 x 159 cm",portrait,https://www.wga.hu/html/j/jordaens/3/self_fa2.html
14848,"JORDAENS, Jacob",1651-1700,1615-20,Portrait of a Young Married Couple,"Oil on panel, 125 x 93 cm",portrait,https://www.wga.hu/html/j/jordaens/3/couple.html
14849,"JORDAENS, Jacob",1651-1700,1618,Meleager and Atalanta,"Oil on canvas, 152 x 120 cm",mythological,https://www.wga.hu/html/j/jordaens/2/meleager.html
14850,"JORDAENS, Jacob",1651-1700,1618-20,"Offering to Ceres, Goddess of Harvest","Oil on canvas, 165 x 112 cm",mythological,https://www.wga.hu/html/j/jordaens/2/offering.html
14851,"JORDAENS, Jacob",1651-1700,1620,Satyr at the Peasant's House,"Oil on panel transferred to canvas, 194,5 x 203,5 cm",mythological,https://www.wga.hu/html/j/jordaens/2/satyr.html
14852,"JORDAENS, Jacob",1651-1700,1620-25,The Four Evangelists,"Oil on canvas, 133 x 118 cm",religious,https://www.wga.hu/html/j/jordaens/3/4evangel.html
14853,"JORDAENS, Jacob",1651-1700,1620s,The Satyr and the Peasant,Oil on canvas,mythological,https://www.wga.hu/html/j/jordaens/2/satyr_pe.html
14854,"JORDAENS, Jacob",1651-1700,1623-25,An Apostle,"OIl on oak, 68,5 x 51,5 cm",religious,https://www.wga.hu/html/j/jordaens/3/apostle.html
14855,"JORDAENS, Jacob",1651-1700,1630,St Martin Healing the Possessed Man,"Oil on canvas, 123 x 88 cm",religious,https://www.wga.hu/html/j/jordaens/3/healing.html
14856,"JORDAENS, Jacob",1651-1700,1635,Portrait of Rogier Le Witer,"Oil on canvas, 152 x 118 cm",portrait,https://www.wga.hu/html/j/jordaens/3/port_wit.html
14857,"JORDAENS, Jacob",1651-1700,1635-55,The Bean King,"Oil on canvas, 243 x 373 cm",genre,https://www.wga.hu/html/j/jordaens/1/bean_kng.html
14858,"JORDAENS, Jacob",1651-1700,1638,The King Drinks,Oil on canvas,genre,https://www.wga.hu/html/j/jordaens/1/kingdrnk.html
14859,"JORDAENS, Jacob",1651-1700,1638,As the Old Sang the Young Play Pipes,"Oil on canvas, 192 x 120 cm",genre,https://www.wga.hu/html/j/jordaens/1/oldsang.html
14860,"JORDAENS, Jacob",1651-1700,1638,As the Old Sang the Young Play Pipes (detail),Oil on canvas,genre,https://www.wga.hu/html/j/jordaens/1/oldsang1.html
14861,"JORDAENS, Jacob",1651-1700,1638-40,The King Drinks,"Oil on canvas, 152 x 204 cm",genre,https://www.wga.hu/html/j/jordaens/1/kingdrin.html
14862,"JORDAENS, Jacob",1651-1700,1640,Portrait of the Artist's Daughter Elizabeth,"Oil on canvas, 74 x 59 cm",portrait,https://www.wga.hu/html/j/jordaens/3/daughter.html
14863,"JORDAENS, Jacob",1651-1700,1645,Apostles Paul and Barnabas in Lystra,"Oil on canvas, 172 x 242 cm",religious,https://www.wga.hu/html/j/jordaens/3/apostles.html
14864,"JORDAENS, Jacob",1651-1700,1645-55,The Rest of Diana,"Oil on canvas, 203 x 264 cm",mythological,https://www.wga.hu/html/j/jordaens/2/restdian.html
14865,"JORDAENS, Jacob",1651-1700,1647-52,Triumph of Frederik Hendrik,Oil on canvas,mythological,https://www.wga.hu/html/j/jordaens/3/oranje.html
14866,"JORDAENS, Jacob",1651-1700,1650-52,Portrait of a Family,"Oil on canvas, 178 x 152 cm",portrait,https://www.wga.hu/html/j/jordaens/3/port_fam.html
14867,"JORDAENS, Jacob",1651-1700,1653,Cleopatra's Feast,"Oil on canvas, 156 x 149 cm",historical,https://www.wga.hu/html/j/jordaens/2/cleopatr.html
14868,"JORDAENS, Jacob",1651-1700,1653,Susanna and the Elders,"Oil on canvas, 154 x 203 cm",mythological,https://www.wga.hu/html/j/jordaens/2/susanna.html
14869,"JORDAENS, Jacob",1651-1700,1655,St Charles Cares for the Plague Victims of Milan,Oil on canvas,religious,https://www.wga.hu/html/j/jordaens/3/scharles.html
14870,"JORDAENS, Jacob",1651-1700,c. 1615,"Self-Portrait among Parents, Brothers and Sisters","Oil on canvas, 175 x 138 cm",portrait,https://www.wga.hu/html/j/jordaens/3/self_fam.html
14871,"JORDAENS, Jacob",1651-1700,c. 1615,"Self-Portrait among Parents, Brothers and Sisters (detail)",Oil on canvas,portrait,https://www.wga.hu/html/j/jordaens/3/self_fan.html
14872,"JORDAENS, Jacob",1651-1700,c. 1615,"Self-Portrait among Parents, Brothers and Sisters (detail)",Oil on canvas,portrait,https://www.wga.hu/html/j/jordaens/3/self_fao.html
14873,"JORDAENS, Jacob",1651-1700,c. 1615,"Self-Portrait among Parents, Brothers and Sisters (detail)",Oil on canvas,portrait,https://www.wga.hu/html/j/jordaens/3/self_fay.html
14874,"JORDAENS, Jacob",1651-1700,c. 1616,Return of the Holy Family from Egypt,"Oil on oak, 63 x 50 cm",religious,https://www.wga.hu/html/j/jordaens/3/holyfami.html
14875,"JORDAENS, Jacob",1651-1700,c. 1617,Adoration of the Shepherds,"Oil on panel, 125 x 96 cm",religious,https://www.wga.hu/html/j/jordaens/3/adoratio.html
14876,"JORDAENS, Jacob",1651-1700,c. 1620,The Satyr and the Peasant,"Oil on canvas, 171 x 194 cm",mythological,https://www.wga.hu/html/j/jordaens/2/satyr_pa.html
14877,"JORDAENS, Jacob",1651-1700,c. 1621,The Family of the Artist,"Oil on canvas, 181 x 187 cm",portrait,https://www.wga.hu/html/j/jordaens/3/self_fa1.html
14878,"JORDAENS, Jacob",1651-1700,c. 1623,Allegory of Fertility,"Oil on canvas, 180 x 241 cm",mythological,https://www.wga.hu/html/j/jordaens/2/fertilit.html
14879,"JORDAENS, Jacob",1651-1700,c. 1623,The Ferry Boat to Antwerp,"Oil on canvas, 280 x 467 cm",landscape,https://www.wga.hu/html/j/jordaens/3/ferryboa.html
14880,"JORDAENS, Jacob",1651-1700,c. 1630,Nymphs at the Fountain of Love,"Oil on canvas backed by panel, 131 x127 cm",mythological,https://www.wga.hu/html/j/jordaens/2/nymphs.html
14881,"JORDAENS, Jacob",1651-1700,c. 1635,Portrait of the Painter's Daughter Anna Catharina,"Oil on canvas, 135 x 114 cm",portrait,https://www.wga.hu/html/j/jordaens/3/daughte.html
14882,"JORDAENS, Jacob",1651-1700,c. 1637,Portrait of the Artist's Daughter Elizabeth,"Oil on canvas, 75 x 55 cm",portrait,https://www.wga.hu/html/j/jordaens/3/daughtez.html
14883,"JORDAENS, Jacob",1651-1700,c. 1637,Portrait of an Old Man,"Oil on canvas, 154 x 119 cm",portrait,https://www.wga.hu/html/j/jordaens/3/port_old.html
14884,"JORDAENS, Jacob",1651-1700,c. 1638,The Bean King,"Oil on canvas, 160 x 213 cm",genre,https://www.wga.hu/html/j/jordaens/1/beanking.html
14885,"JORDAENS, Jacob",1651-1700,c. 1638,The Bean King (detail),"Oil on canvas, 160 x 213 cm (full painting)",genre,https://www.wga.hu/html/j/jordaens/1/beankinx.html
14886,"JORDAENS, Jacob",1651-1700,c. 1640,Diana and Actaeon,"Oil on oak panel, 54 x 76 cm",mythological,https://www.wga.hu/html/j/jordaens/2/dianacte.html
14887,"JORDAENS, Jacob",1651-1700,c. 1640,Diana and Actaeon (detail),Oil on oak panel,mythological,https://www.wga.hu/html/j/jordaens/2/dianactx.html
14888,"JORDAENS, Jacob",1651-1700,c. 1640,Prometheus Bound,"Oil on canvas, 245 x 178 cm",mythological,https://www.wga.hu/html/j/jordaens/2/promethe.html
14889,"JORDAENS, Jacob",1651-1700,c. 1650,Martyrdom of St Quentin,"Watercolor, gouache, 406 x 293 mm",religious,https://www.wga.hu/html/j/jordaens/3/martyrdo.html
14890,"JORDAENS, Jacob",1651-1700,c. 1650,Christ Driving the Merchants from the Temple,"Oil on canvas, 288 x 436 cm",religious,https://www.wga.hu/html/j/jordaens/3/merchant.html
14891,"JORDAENS, Jacob",1651-1700,c. 1655,The Bean King,"Oil on canvas, 242 x 300 cm",genre,https://www.wga.hu/html/j/jordaens/1/bean_kin.html
14892,"JORDAENS, Jacob",1651-1700,c. 1655,The Bean King (detail),Oil on canvas,genre,https://www.wga.hu/html/j/jordaens/1/bean_kix.html
14893,"JORDAENS, Jacob",1651-1700,c. 1660,Portrait of a Gentlewoman,"Oil on canvas, 68 x 50 cm",portrait,https://www.wga.hu/html/j/jordaens/3/portrait.html
14894,"JORIS, Pio",1851-1900,1893,The Fruit Vendor,"Oil on canvas, 24 x 19 cm",genre,https://www.wga.hu/html/j/joris/vendor.html
14895,"JOSEPHSON, Ernst",1851-1900,1896,Autumn Sunlight,"Oil on canvas, 130 x 82 cm",landscape,https://www.wga.hu/html/j/josephso/autumn.html
14896,"JOUDERVILLE, Isaac de",1601-1650,c. 1631,Bust of a Young Man,"Oil on panel, 48 x 37 cm",portrait,https://www.wga.hu/html/j/joudervi/bust_man.html
14897,"JOUVENET, Jean-Baptiste",1651-1700,1680s,Apollo and the Chariot of the Sun,Oil on canvas,mythological,https://www.wga.hu/html/j/jouvenet/apollo.html
14898,"JOUVENET, Jean-Baptiste",1651-1700,1697,Descent from the Cross,"Oil on canvas, 424 x 312 cm",religious,https://www.wga.hu/html/j/jouvenet/descent.html
14899,"JOUVENET, Jean-Baptiste",1651-1700,1700,The Education of the Virgin,Oil on canvas,religious,https://www.wga.hu/html/j/jouvenet/educatio.html
14900,"JOUVENET, Jean-Baptiste",1651-1700,1700s,Portrait of an Unknown Man,"Oil on canvas, 75 x 61 cm",portrait,https://www.wga.hu/html/j/jouvenet/port_man.html
14901,"JOUVENET, Jean-Baptiste",1651-1700,1706,The Raising of Lazarus,"Oil on canvas, 388 x 664 cm",religious,https://www.wga.hu/html/j/jouvenet/2lazarus.html
14902,"JOUVENET, Jean-Baptiste",1651-1700,1706,Christ in the House of Simon,"Oil on canvas, 393 x 663 cm",religious,https://www.wga.hu/html/j/jouvenet/3simon.html
14903,"JOUVENET, Jean-Baptiste",1651-1700,1716,Magnificat,Oil on canvas,religious,https://www.wga.hu/html/j/jouvenet/magnific.html
14904,"JOUVENET, Jean-Baptiste",1651-1700,before 1706,The Miraculous Draught,"Oil on canvas, 392 x 664 cm",religious,https://www.wga.hu/html/j/jouvenet/1miracul.html
14905,"JOUVENET, Jean-Baptiste",1651-1700,c. 1704,Dr Raymond Finot,"Oil on canvas, 73 x 59 cm",portrait,https://www.wga.hu/html/j/jouvenet/dr_finot.html
14906,JUAN DE FLANDES,1501-1550,-,Pentecost,"Panel, 110 x 84 cm",religious,https://www.wga.hu/html/j/juan/1/lazarus4.html
14907,JUAN DE FLANDES,1501-1550,1496,Herodias' Revenge,"Oil on wood, 75 x 50,4 cm",religious,https://www.wga.hu/html/j/juan/1/herodias.html
14908,JUAN DE FLANDES,1501-1550,1496-1500,Portrait of Joan the Mad,"Oil on wood, 36 x 26 cm",portrait,https://www.wga.hu/html/j/juan/1/portrai1.html
14909,JUAN DE FLANDES,1501-1550,1496-1500,Portrait of Philip the Handsome,"Oil on wood, 36 x 26 cm",portrait,https://www.wga.hu/html/j/juan/1/portrai2.html
14910,JUAN DE FLANDES,1501-1550,1496-1504,Christ and the Woman of Samaria,"Oil on panel, 24 x 17 cm",religious,https://www.wga.hu/html/j/juan/2/polypty7.html
14911,JUAN DE FLANDES,1501-1550,1496-99,The Baptism of Christ,"Oil on panel, 186 x 111 cm",religious,https://www.wga.hu/html/j/juan/1/baptism.html
14912,JUAN DE FLANDES,1501-1550,1500,The Marriage Feast at Cana,"Oil on wood, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty8.html
14913,JUAN DE FLANDES,1501-1550,1500-04,Christ Appearing to His Mother,"Oak, 22 x 16 cm",religious,https://www.wga.hu/html/j/juan/2/polypty9.html
14914,JUAN DE FLANDES,1501-1550,1505-09,Saints Michael and Francis,"Tempera and oil on wood, 94 x 87 cm",religious,https://www.wga.hu/html/j/juan/1/michael.html
14915,JUAN DE FLANDES,1501-1550,1510-18,The Raising of Lazarus,"Oil on panel, 110 x 84 cm",religious,https://www.wga.hu/html/j/juan/1/lazarus2.html
14916,JUAN DE FLANDES,1501-1550,1510-18,The Raising of Lazarus (detail),Oil on panel,religious,https://www.wga.hu/html/j/juan/1/lazarus3.html
14917,JUAN DE FLANDES,1501-1550,c. 1496,Portrait of an Infanta,"Oil on panel, 32 x 22 cm",portrait,https://www.wga.hu/html/j/juan/1/portrai0.html
14918,JUAN DE FLANDES,1501-1550,c. 1500,The Temptation of Christ,"Oil on panel, 21 x 16 cm",religious,https://www.wga.hu/html/j/juan/2/polypty1.html
14919,JUAN DE FLANDES,1501-1550,c. 1500,Resurrection of Lazarus,"Oil on panel, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty2.html
14920,JUAN DE FLANDES,1501-1550,c. 1500,Christ and the Canaanite Woman,"Oil on panel, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty3.html
14921,JUAN DE FLANDES,1501-1550,c. 1500,Christ Nailed to the Cross,"Oil on panel, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty4.html
14922,JUAN DE FLANDES,1501-1550,c. 1500,Capture of Christ,"Oil on panel, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty5.html
14923,JUAN DE FLANDES,1501-1550,c. 1500,Christ Appearing to Mary Magdalen,"Oil on panel, 20 x 15 cm",religious,https://www.wga.hu/html/j/juan/2/polypty6.html
14924,JUAN DE FLANDES,1501-1550,c. 1508-19,The Nativity,"Oil on panel, 111 x 79 cm",religious,https://www.wga.hu/html/j/juan/1/lazarus1.html
14925,JUAN DE FLANDES,1501-1550,c. 1510,Carrying the Cross,"Oil on panel, 116 x 148 cm",religious,https://www.wga.hu/html/j/juan/1/carrying.html
14926,JUAN DE FLANDES,1501-1550,c. 1510,Virgin and Child before a Landscape,"Oil on panel, 26 x 19,5 cm",religious,https://www.wga.hu/html/j/juan/1/virgin_c.html
14927,"JUANES, Juan de",1551-1600,-,Christ with the Chalice,"Wood, 101 x 63 cm",religious,https://www.wga.hu/html/j/juanes/chalice.html
14928,"JUANES, Juan de",1551-1600,1445-50,St John the Evangelist,"Oil on panel, 93 x 55 cm",religious,https://www.wga.hu/html/j/juanes/st_john.html
14929,"JUANES, Juan de",1551-1600,1445-50,St Vincent Ferrer,"Oil on panel, 93 x 56 cm",religious,https://www.wga.hu/html/j/juanes/st_vince.html
14930,"JUANES, Juan de",1551-1600,1550-70,Virgin and the Child with Sts John the Baptist and John the Evangelist,"Oil on panel, 71 x 57 cm",religious,https://www.wga.hu/html/j/juanes/virgin_cs.html
14931,"JUANES, Juan de",1551-1600,1560s,The Last Supper,"Panel, 116 x 191 cm",religious,https://www.wga.hu/html/j/juanes/1lastsup.html
14932,"JUANES, Juan de",1551-1600,c. 1560,The Last Supper,Oil on panel,religious,https://www.wga.hu/html/j/juanes/0lastsup.html
14933,"JUANES, Juan de",1551-1600,c. 1560,The Entombment of St Stephen Martyr,"Panel, 160 x 123 cm",religious,https://www.wga.hu/html/j/juanes/entombme.html
14934,"JUEL, Jens Jørgensen",1751-1800,-,View of Gamborg on Fyn,"Oil on canvas, 31 x 57 cm",landscape,https://www.wga.hu/html/j/juel/gamborg.html
14935,"JUEL, Jens Jørgensen",1751-1800,1773-74,Portrait of a Woman,"Oil on canvas, 64 x 55 cm",portrait,https://www.wga.hu/html/j/juel/port_wom.html
14936,"JUEL, Jens Jørgensen",1751-1800,1786,Portrait of Bolette Marie Lindencrone,"Oil on canvas, 70 x 55 cm",portrait,https://www.wga.hu/html/j/juel/portrait.html
14937,"JUEL, Jens Jørgensen",1751-1800,1789,Portrait of Christian VII of Denmark,Oil on canvas,portrait,https://www.wga.hu/html/j/juel/christi7.html
14938,"JUEL, Jens Jørgensen",1751-1800,1797,Niels Ryberg with his Son and Daughter-in-Law,"Oil on canvas, 253 x 337 cm",portrait,https://www.wga.hu/html/j/juel/ryberg.html
14939,"JUEL, Jens Jørgensen",1751-1800,1800,"The Dancing Glade at Sorgenfri, North of Copenhagen","Oil on canvas, 42 x 61 cm",genre,https://www.wga.hu/html/j/juel/glade.html
14940,"JUEL, Jens Jørgensen",1751-1800,1802,A Running Boy,"Oil on canvas, 181 x 126 cm",genre,https://www.wga.hu/html/j/juel/runningb.html
14941,"JUEL, Jens Jørgensen",1751-1800,c. 1800,"Marie-Sophie-Frederikke, Princess of Denmark and her Daughter, Princess Caroline","Oil on canvas, 96 x 75 cm",portrait,https://www.wga.hu/html/j/juel/princess.html
14942,"JUEL, Jens Jørgensen",1751-1800,c. 1800,View over the Lesser Belt,"Oil on canvas, 42 x 63 cm",landscape,https://www.wga.hu/html/j/juel/viewbelt.html
14943,"JÄRNEFELT, Eero",1851-1900,1888,"Lefranc the Wine Merchant, Boulevard Clichy, Paris","Oil on canvas, 61 x 74 cn",genre,https://www.wga.hu/html/j/jarnefel/lefranc.html
