ID,AUTHOR,TIMELINE,DATE,TITLE,TECHNIQUE,TYPE,URL
15238,"KÖNIG, Johann",1601-1650,1622,The Resurrection of Christ,"Oil on copper, 61 x 46 cm",religious,https://www.wga.hu/html/k/konig/resurrec.html
15239,"KÖNIG, Johann",1601-1650,c. 1610,Wooded River Landscape with St John the Baptist,"Oil on copper, 9 x 12 cm",landscape,https://www.wga.hu/html/k/konig/riverlan.html
15240,"KØBKE, Christen",1801-1850,1832,"Portrait of Adolphine Købke, Sister of the Artist","Oil on canvas, 42 x 35 cm",portrait,https://www.wga.hu/html/k/kobke/sister.html
15241,"KØBKE, Christen",1801-1850,1832,Portrait of Frederik Sødring,"Oil on canvas, 42 x 38 cm",portrait,https://www.wga.hu/html/k/kobke/sodring.html
15242,"KØBKE, Christen",1801-1850,1833,Self-Portrait,"Oil on canvas, 42 x 36 cm",portrait,https://www.wga.hu/html/k/kobke/selfporrt.html
15243,"KØBKE, Christen",1801-1850,1836,View of a Street in Østerbro outside Copenhagen. Morning Light,"Oil on canvas, 107 x 162 cm",landscape,https://www.wga.hu/html/k/kobke/view_str.html
15244,"KØBKE, Christen",1801-1850,1838,View of One of the Lakes in Copenhagen,"Oil on canvas, 134 x 179 cm",landscape,https://www.wga.hu/html/k/kobke/viewlake.html
15245,"KØBKE, Christen",1801-1850,c. 1830,A View of the Square in the Kastel Looking Towards the Ramparts,"Oil on canvas, 30 x 23 cm",landscape,https://www.wga.hu/html/k/kobke/view_squ.html
15246,"KØBKE, Christen",1801-1850,c. 1833,View from a Window in Toldbodvej Looking Towards the Citadel in Copenhagen,"Oil on paper laid down on canvas, 15 x 28 cm",landscape,https://www.wga.hu/html/k/kobke/view_lak.html
15247,"KØBKE, Christen",1801-1850,c. 1845,The Garden Steps Leading to the Artist's Studio on Blegdammen,"Oil on canvas, 23 x 33 cm",landscape,https://www.wga.hu/html/k/kobke/garden.html
